,name,code,Large,Medium,Micro,Small
2017,B,Long-Term Other Receivables to Total Assets,22.595424758278888,0.5230724244016217,1.0511037011015354,1.4778920337167385
2018,B,Long-Term Other Receivables to Total Assets,27.970728350262647,1.5718259348602701,0.6616964155524099,1.039123566722316
2019,B,Long-Term Other Receivables to Total Assets,25.067957793715866,1.2849219533184262,1.8595504108356464,1.0722576530448233
2020,B,Long-Term Other Receivables to Total Assets,23.045476254870184,0.5890991571855424,19.482445343230122,3.2226575476112544
2009,B,Short-Term Other Debts to Total Assets,6.131227817380477,8.157799023537626,14.148024330444125,8.450395771707633
2010,B,Short-Term Other Debts to Total Assets,8.455519594827422,6.456737227856095,11.259145457640514,11.40140143407297
2011,B,Short-Term Other Debts to Total Assets,4.455801158568802,9.303770361420275,15.927639519974383,11.531404601111788
2012,B,Short-Term Other Debts to Total Assets,4.883645227260878,6.777223348578808,11.515623934575608,11.57652186005078
2013,B,Short-Term Other Debts to Total Assets,3.221373664310171,7.322458138316958,15.47033998672655,11.460267175835034
2014,B,Short-Term Other Debts to Total Assets,3.9445850614330396,8.243160043342236,12.905614976932078,9.407753779086352
2015,B,Short-Term Other Debts to Total Assets,4.5678522408911935,11.394599846594396,16.956876383482772,9.923140607391884
2016,B,Short-Term Other Debts to Total Assets,4.197593216617922,12.693710382302498,10.516085802975491,15.330156689445976
2017,B,Short-Term Other Debts to Total Assets,5.405529679056826,10.228259878816125,10.440452694391695,16.32260425617373
2018,B,Short-Term Other Debts to Total Assets,2.5282920047170423,9.175354689023015,13.040685876070457,12.878203854143393
2019,B,Short-Term Other Debts to Total Assets,2.7138659033482453,7.847248737519566,15.18455201789555,11.16234406308108
2020,B,Short-Term Other Debts to Total Assets,2.6222864991491392,8.859262855272927,13.57120104788357,10.201334577005902
2009,B,Long-Term Other Debts to Total Assets,0.43504376326376354,5.317237105388903,28.59543458241875,4.636325155681383
2010,B,Long-Term Other Debts to Total Assets,0.8554740652782327,5.422584303538185,20.899372631090156,3.851037964192458
2011,B,Long-Term Other Debts to Total Assets,1.4811257454870037,3.6104876190174857,17.842487309331453,3.3779481676467507
2012,B,Long-Term Other Debts to Total Assets,1.0749653853468204,2.489837959044857,6.061746109107232,2.699882202643006
2013,B,Long-Term Other Debts to Total Assets,1.798989670829022,2.7347786897748545,26.49165497588351,3.31303934467553
2014,B,Long-Term Other Debts to Total Assets,1.1411588728957989,3.9844587154741125,1.8757601958841745,34.967266847776166
2015,B,Long-Term Other Debts to Total Assets,1.8773064589630195,3.728188507103089,2.4668433874891535,44.448714423871
2016,B,Long-Term Other Debts to Total Assets,2.5029414392563174,5.272791807490941,65.41838591060151,5.592850669271146
2017,B,Long-Term Other Debts to Total Assets,2.6682488707806327,5.372114436351247,77.21320470291141,5.0925431544469015
2018,B,Long-Term Other Debts to Total Assets,3.153247789033889,4.736625540905133,98.78627891612523,4.375509078901323
2019,B,Long-Term Other Debts to Total Assets,2.215340494699008,5.445738775650833,91.6649885226157,6.780175369276302
2020,B,Long-Term Other Debts to Total Assets,1.710287510138607,7.1314990559017595,106.4275007056658,5.262382710344827
2009,B,Acid Test Ratio,160.40174679450067,69.87867849343456,57.67609346149588,70.34905823667725
2010,B,Acid Test Ratio,150.18940238171768,74.2680049736243,42.203427042310146,70.50041991653002
2011,B,Acid Test Ratio,131.94517300496076,62.278319617724975,54.89641530735921,74.82167784180508
2012,B,Acid Test Ratio,164.4942219928673,50.76778890295615,68.34849271229666,83.28765387585673
2013,B,Acid Test Ratio,167.06443598468925,73.06219591835811,32.82465100692325,69.6533116636089
2014,B,Acid Test Ratio,129.28413777657016,69.50613761779462,51.2398926624678,59.61059549056012
2015,B,Acid Test Ratio,108.8805758846827,83.96479456470131,55.769925927966725,58.08184951812015
2016,B,Acid Test Ratio,115.51058338987605,69.75642524470902,46.45870125582511,55.87492629883464
2017,B,Acid Test Ratio,112.9440922154672,65.81911828233368,45.89214386038572,55.980466562992994
2018,B,Acid Test Ratio,110.62056969582585,83.68362584864084,45.98439908274835,73.40532941774372
2019,B,Acid Test Ratio,105.96261344148887,74.27155298615993,51.27791143604784,60.619752713962306
2020,B,Acid Test Ratio,154.46377312286336,89.02594565107928,52.345797526089775,75.3807069223123
2009,B,Short-Term Liabilities to Current Assets,48.812214798659845,97.39248093177147,113.62558695615878,91.028921073346
2010,B,Short-Term Liabilities to Current Assets,51.360331744094346,92.61065535551718,147.3527070027594,93.0108917922354
2011,B,Short-Term Liabilities to Current Assets,52.30947789510408,104.79131293483373,116.9423925534714,88.00494571468957
2012,B,Short-Term Liabilities to Current Assets,42.26496865125763,123.92785193374023,104.47374473695352,80.84484795349194
2013,B,Short-Term Liabilities to Current Assets,41.58537277703353,92.87152496153112,198.48173843316795,93.50115665775162
2014,B,Short-Term Liabilities to Current Assets,53.78751132228409,88.38245735762146,133.29295385309956,106.3823509322921
2015,B,Short-Term Liabilities to Current Assets,63.72395593080555,83.380047589484,124.7471850073261,105.96971648200521
2016,B,Short-Term Liabilities to Current Assets,61.52755476679608,93.27598876642011,139.28600917010797,105.4703770359311
2017,B,Short-Term Liabilities to Current Assets,62.6686209974752,96.57977102674708,136.89045370379455,105.91240109787373
2018,B,Short-Term Liabilities to Current Assets,60.16855824321171,80.03657155182938,139.56456576306738,89.9244432190175
2019,B,Short-Term Liabilities to Current Assets,63.897561503047726,88.14956916941863,119.76069679279344,95.24798505572517
2020,B,Short-Term Liabilities to Current Assets,47.13508063006203,77.98519705126148,124.46789410796009,83.628375720392
2009,B,Long-Term Financial Liabilities to Total Liabilities,4.392878423715733,8.450476188159307,3.0018158475930945,6.505009336287229
2010,B,Long-Term Financial Liabilities to Total Liabilities,6.071001702640549,10.686578948104266,2.0205428555730336,6.568834519284413
2011,B,Long-Term Financial Liabilities to Total Liabilities,7.247266741352351,11.16868906730107,2.812591377672579,7.949556907713159
2012,B,Long-Term Financial Liabilities to Total Liabilities,10.144893495115417,13.7704085242191,1.4963509107797601,8.494420496318869
2013,B,Long-Term Financial Liabilities to Total Liabilities,12.002369782998178,18.94050652813832,2.4866722206348,6.611201307255859
2014,B,Long-Term Financial Liabilities to Total Liabilities,18.865246668136564,13.390550459475485,15.70945481195001,5.019339996567931
2015,B,Long-Term Financial Liabilities to Total Liabilities,22.29615895293901,10.078249228919258,5.617155324444935,4.678091867549408
2016,B,Long-Term Financial Liabilities to Total Liabilities,25.581412397794367,12.423064219206948,2.8003199015608033,8.032215648545298
2017,B,Long-Term Financial Liabilities to Total Liabilities,27.02290116638602,14.475810243115802,3.020337691738529,7.418777655369537
2018,B,Long-Term Financial Liabilities to Total Liabilities,27.800879634513386,12.739441492662817,2.868714309309792,6.75900678988226
2019,B,Long-Term Financial Liabilities to Total Liabilities,23.906753630353077,10.418551754276635,3.8091743094279455,6.76120623754345
2020,B,Long-Term Financial Liabilities to Total Liabilities,23.14012262709052,9.71389355865291,5.8616803387267575,6.9663313917311935
2009,B,Short-Term Financial Liabilities to Total Liabilities,6.127321527511831,9.729801145410793,3.868545527827653,5.258111369048269
2010,B,Short-Term Financial Liabilities to Total Liabilities,3.3346701218952184,9.944890583551755,2.54709475982272,5.542049318092681
2011,B,Short-Term Financial Liabilities to Total Liabilities,4.1285508059421545,9.356572368683388,4.600096016734442,5.255239842747445
2012,B,Short-Term Financial Liabilities to Total Liabilities,3.662088571479232,7.159621544276268,4.783064417725045,4.409213882538596
2013,B,Short-Term Financial Liabilities to Total Liabilities,5.410754920774614,9.291594813042927,5.482404246327865,6.164697002899914
2014,B,Short-Term Financial Liabilities to Total Liabilities,4.578783759034986,8.181627275702793,1.9313538102259886,4.2737452374088045
2015,B,Short-Term Financial Liabilities to Total Liabilities,6.052655083334621,7.269996625601485,3.632747267280466,3.482276717765635
2016,B,Short-Term Financial Liabilities to Total Liabilities,5.946779608924939,7.175817451239832,1.8727493089442122,4.724269528734561
2017,B,Short-Term Financial Liabilities to Total Liabilities,4.052933613255938,7.611698162918377,1.7973824843058563,3.9688318557363966
2018,B,Short-Term Financial Liabilities to Total Liabilities,4.173345339305584,6.338334027955981,1.9351984648945209,4.23142139174291
2019,B,Short-Term Financial Liabilities to Total Liabilities,7.125027861014502,7.718174323683447,1.7843326612056443,5.191247973079902
2020,B,Short-Term Financial Liabilities to Total Liabilities,6.425455467140168,6.618364603355769,2.794404771745598,3.9244157303302107
2009,B,Shareholders Equity to Total Liabilities,66.4662875001204,39.505321652359875,28.883745779575083,43.96030374679455
2010,B,Shareholders Equity to Total Liabilities,64.98018596399444,36.788178307357946,29.097248640926693,41.05746726039973
2011,B,Shareholders Equity to Total Liabilities,62.00773512015639,35.804801126422674,32.66413549009579,39.97317545784716
2012,B,Shareholders Equity to Total Liabilities,63.467272920040706,29.818627824697675,51.94694115650002,45.7356477337285
2013,B,Shareholders Equity to Total Liabilities,62.341664566948985,30.399742979893723,1.6977660030004493,42.59621077519183
2014,B,Shareholders Equity to Total Liabilities,56.109812881115076,34.60605605016807,30.364358425298555,25.027871839100683
2015,B,Shareholders Equity to Total Liabilities,50.828692975848455,39.45202588755466,36.99413694225599,18.24756203394587
2016,B,Shareholders Equity to Total Liabilities,47.8575309744948,33.92078511063006,-2.8718266589054493,35.6048393199547
2017,B,Shareholders Equity to Total Liabilities,46.02599507828943,29.57934809237465,-15.507479231158195,37.534282332412474
2018,B,Shareholders Equity to Total Liabilities,48.22944013686289,35.54099776523865,-43.94497131629327,41.858968617867255
2019,B,Shareholders Equity to Total Liabilities,48.85056232414725,37.4935259540518,-41.00084557009888,35.78364049061704
2020,B,Shareholders Equity to Total Liabilities,52.262274020040486,36.05018855384386,-56.42242590718308,43.815785434239665
2009,B,EBITDA to Total Assets,63.139732200934006,28.453619182480928,8.055893045563083,24.56416309596191
2010,B,EBITDA to Total Assets,60.00706400289537,25.862518678666163,6.4345903648554135,17.6319341034951
2011,B,EBITDA to Total Assets,52.83317336928667,17.081458044121185,13.178351664585744,14.945446813863967
2012,B,EBITDA to Total Assets,49.296815295740885,17.94517860597445,9.332659448605456,17.864720138613215
2013,B,EBITDA to Total Assets,43.25181477667985,21.67495044006997,-32.102054021745616,12.595056107617639
2014,B,EBITDA to Total Assets,31.498289269248502,20.54836628019568,3.6755406059182927,10.017015611079417
2015,B,EBITDA to Total Assets,29.25978702253756,19.61797825264056,-2.247278485403525,4.452188744122446
2016,B,EBITDA to Total Assets,28.55638481431958,18.038207085105867,-17.07669972035044,10.183884485430347
2017,B,EBITDA to Total Assets,27.819086067769405,17.656138754600857,-8.322123708027402,10.424424590727611
2018,B,EBITDA to Total Assets,31.14462562150913,20.348907696565842,-29.32049919763604,15.636410108217987
2019,B,EBITDA to Total Assets,28.294205532373585,20.23618481125789,-2.9875763571173732,12.257484453836254
2020,B,EBITDA to Total Assets,32.067025932491774,20.635425851599937,-15.399909141174012,16.944144754074934
2009,B,Total Debt to EBITDA,53.11031791069831,212.60802697776694,882.7854816120401,228.1359883269045
2010,B,Total Debt to EBITDA,58.35948586705697,244.41479377174932,1101.9000020006167,334.2941982066298
2011,B,Total Debt to EBITDA,71.90986733711802,375.81802857672903,510.9581700635311,401.639544737262
2012,B,Total Debt to EBITDA,74.10768192791478,391.0876214513517,514.8913780485195,303.7514825042419
2013,B,Total Debt to EBITDA,87.06764242723827,321.1091864433421,-306.2178947503191,455.76445816775436
2014,B,Total Debt to EBITDA,139.34149484662495,318.24400566996894,1894.5686918157107,748.4477520228247
2015,B,Total Debt to EBITDA,168.05080292032545,308.63513728432054,-2803.6517711079578,1836.2302827789943
2016,B,Total Debt to EBITDA,182.59478349429727,366.3291732798184,-602.4104677340686,632.3241467651438
2017,B,Total Debt to EBITDA,194.01789401070118,398.84514324670823,-1387.9567678108576,599.2246106624433
2018,B,Total Debt to EBITDA,166.2263033509809,316.7688565693365,-490.93629117985415,371.83107234809427
2019,B,Total Debt to EBITDA,180.77707683761867,308.8846767755071,-4719.572948627379,523.8950924329748
2020,B,Total Debt to EBITDA,148.86857945747153,309.9030371655639,-1015.7360311234809,331.5848358309644
2009,C,Exports to Net Sales,32.66186080416407,21.784463003205616,7.573814868643058,13.911158631657155
2010,C,Exports to Net Sales,29.453812736754305,19.713645526813572,6.894066099017354,12.129447401570083
2011,C,Exports to Net Sales,29.61674470276049,18.586406478915404,8.85829137830269,11.73301441125423
2012,C,Exports to Net Sales,29.440635406514943,18.13453140110993,7.236430432469089,11.207151936554762
2013,C,Exports to Net Sales,29.686680590810983,19.168640862991904,7.445619371234305,11.99605859922413
2014,C,Exports to Net Sales,29.41061452371119,18.72041481704104,6.875873602567041,11.813496789334359
2015,C,Exports to Net Sales,28.861788756002106,17.64048981569976,7.156091972496616,11.230306374134395
2016,C,Exports to Net Sales,28.782998440873598,17.683282904061738,7.203248733076087,11.312851238339817
2017,C,Exports to Net Sales,29.32987298760828,17.049270804961317,7.167529743602918,11.719963098202872
2018,C,Exports to Net Sales,34.36959435819523,21.770404832016652,9.52467054076054,14.373963736421983
2019,C,Exports to Net Sales,35.43631392187964,22.431422825819222,10.141780643072117,15.713475533354956
2020,C,Exports to Net Sales,33.528190446483045,21.599463873372827,10.33055774683795,15.38495652748467
2009,C,Diff Gr. NS and Gr. VC,,,,
2010,C,Diff Gr. NS and Gr. VC,-1.2946334293671775,-1.587614295209594,-0.10421126361583877,-0.392112473254814
2011,C,Diff Gr. NS and Gr. VC,0.22756171630060607,0.18017139222594736,-0.6373688583731987,-0.2385915128041205
2012,C,Diff Gr. NS and Gr. VC,-2.5268573653393513,-0.13768865334833347,1.4674186169591366,0.17698898358826654
2013,C,Diff Gr. NS and Gr. VC,2.2627052295980166,1.2622621929444087,-0.3137691101903428,0.1461181135659544
2014,C,Diff Gr. NS and Gr. VC,-0.2424288592115289,-0.16211870108311643,0.7335720932423184,0.03419487491289708
2015,C,Diff Gr. NS and Gr. VC,2.1915328980483437,0.59269118384222,0.3711917277150478,0.26610666383044546
2016,C,Diff Gr. NS and Gr. VC,0.9422792464465868,-0.0508946473238403,-0.058140504557034234,0.13326849973618327
2017,C,Diff Gr. NS and Gr. VC,0.0020588868660880166,-0.1984589804385095,0.21104522910715406,-0.38040842996487356
2018,C,Diff Gr. NS and Gr. VC,1.9086065085758044,2.5835271917895852,-5.7084639933860615,-1.219905928219319
2019,C,Diff Gr. NS and Gr. VC,-3.898269314355307,-0.5859937333844822,0.4078486963173802,0.1521393591294533
2020,C,Diff Gr. NS and Gr. VC,,,,
2009,C,Operational Profit to Net Sales,6.49462325913919,5.610526119187751,1.3778555317248231,4.337912061936111
2010,C,Operational Profit to Net Sales,6.166014650687914,4.722745623473822,1.6071786735923115,4.131599630660989
2011,C,Operational Profit to Net Sales,7.50572625830115,5.581812555749889,1.2777730777463712,4.1613610891771495
2012,C,Operational Profit to Net Sales,5.347306002378034,4.9269951365067515,0.9019017023665122,4.073340638286342
2013,C,Operational Profit to Net Sales,6.983815818553311,5.718374301580959,0.6662617411080093,4.503832121312339
2014,C,Operational Profit to Net Sales,6.820212134051815,5.87198794344374,0.5747128965574115,4.625456877991385
2015,C,Operational Profit to Net Sales,8.263204054323566,6.322540358820934,0.5018889258488209,4.736859774673925
2016,C,Operational Profit to Net Sales,8.745551762785347,6.031964757557697,-0.4675333152926971,4.4746915589011556
2017,C,Operational Profit to Net Sales,9.852977496940966,6.4793063783603015,-0.28376926500744126,4.764272355858684
2018,C,Operational Profit to Net Sales,11.704295185785183,8.350603349476135,2.747860754302942,5.692311624459154
2019,C,Operational Profit to Net Sales,8.674586332087834,7.555721975535613,2.0144901706983407,5.396935443680402
2020,C,Operational Profit to Net Sales,11.701736329782026,8.896993306114112,2.5991229943459815,5.950872412962265
2009,C,Exchange Proportion of Other Profit,66.7295399698601,61.91413164844912,28.24069435063914,57.974464457095074
2010,C,Exchange Proportion of Other Profit,68.23780311706491,62.19598110289362,25.688523040042448,54.27639845923496
2011,C,Exchange Proportion of Other Profit,72.73775106042358,72.0830410743335,33.424429477142766,56.00466528658998
2012,C,Exchange Proportion of Other Profit,67.23064529596739,63.9959471200097,29.12439382243222,51.702627509766245
2013,C,Exchange Proportion of Other Profit,72.72934684432852,71.9134234693255,36.85996604449638,55.38195531123281
2014,C,Exchange Proportion of Other Profit,74.01809678152699,70.1325509515465,41.8588996539835,55.29475409971328
2015,C,Exchange Proportion of Other Profit,81.54362554818997,78.60116924118489,43.47824544599317,69.07913216616993
2016,C,Exchange Proportion of Other Profit,77.32895930655263,72.38869523509977,28.832176971166557,58.75207213489293
2017,C,Exchange Proportion of Other Profit,80.94647889710471,70.0212042820238,33.90106505476254,60.14963566826146
2018,C,Exchange Proportion of Other Profit,87.97739733757356,86.16789303355463,47.295844206507155,82.08543954521367
2019,C,Exchange Proportion of Other Profit,79.4294303208416,73.45814524964867,16.93481842959855,63.22817095269983
2020,C,Exchange Proportion of Other Profit,86.53027247286104,83.43542820220655,68.21146813399072,78.17904823008193
2009,C,Exchange Proportion of Other Losses,78.99158817679708,66.05511434316894,62.69539709440068,67.10298128355835
2010,C,Exchange Proportion of Other Losses,77.75812649207316,68.05052654117515,67.10725021775083,68.21234217888691
2011,C,Exchange Proportion of Other Losses,85.45367063690306,81.13584882411791,73.6568883316786,77.20864270120755
2012,C,Exchange Proportion of Other Losses,76.12747218987951,68.64626994951989,63.353504243369855,63.38062015080593
2013,C,Exchange Proportion of Other Losses,84.6804564180173,82.53630763749028,80.50514467190516,68.59960149036681
2014,C,Exchange Proportion of Other Losses,86.6056782047435,80.397423384478,77.01593386569557,68.9641799736328
2015,C,Exchange Proportion of Other Losses,90.75151579541176,78.44695696741096,86.76651451638604,78.60635755634571
2016,C,Exchange Proportion of Other Losses,89.16355093329224,84.09126465895483,88.53750604992746,71.03154167098211
2017,C,Exchange Proportion of Other Losses,92.07215792821421,85.73483856607277,82.97945465582906,73.76840915658117
2018,C,Exchange Proportion of Other Losses,94.39776043538818,92.5146652770506,87.47634432977553,90.1952515302792
2019,C,Exchange Proportion of Other Losses,90.61879336748791,85.16066079414503,80.83471954011631,78.52737572235989
2020,C,Exchange Proportion of Other Losses,94.2258616870463,89.68349325908531,90.40094305932243,84.29775196970081
2009,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,2835598.2827500002,304308.72582,463147.31419,150784.80197
2010,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,2988415.6591,246483.85393,554107.9176899999,137246.33419999998
2011,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,3272297.01984,283709.47096999997,544359.74212,245098.96971
2012,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,4137882.43843,344507.77319999994,698517.8096100001,146182.83882
2013,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,4186036.3466999996,419155.03978,694472.5921799999,204384.98684000003
2014,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,6298355.739100002,492816.9515299999,423811.85427999997,194626.75372
2015,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,6101804.98221,588434.32294,657769.81484,206637.49401
2016,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,7664425.36166,799024.84893,1664965.6605599998,244059.20752999999
2017,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,12309256.70369,1082545.5194599999,1241726.28211,283538.86788000003
2018,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,21053941.08944,2142099.78599,3033335.14044,749479.6339099999
2019,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,24122664.47016,2192010.8131999997,7959291.90246,1044107.31722
2020,C,Sum of Dividends from Participations and Affilliated Enterprises and Interest Income,20573845.636,1765086.757,1019754.2420000001,663252.24
2009,C,Net Income From Other Operations to Net Sales,1.8472253918674857,0.3334197786187298,3.0442268390152263,0.28438808233682317
2010,C,Net Income From Other Operations to Net Sales,1.6818307815415854,0.5038695947918974,4.155478190132101,0.36014377046310386
2011,C,Net Income From Other Operations to Net Sales,0.5806591968048235,-0.2529221598041196,3.9449463501698805,0.5701102804564349
2012,C,Net Income From Other Operations to Net Sales,1.7930441850729766,0.3715839442299422,6.321452757915296,0.3479365170861034
2013,C,Net Income From Other Operations to Net Sales,0.44064840786091447,-0.3747721496172102,4.387048948084003,0.16352822323180485
2014,C,Net Income From Other Operations to Net Sales,1.8334649938630918,0.08983427619041981,3.307296244142109,0.16882407375449496
2015,C,Net Income From Other Operations to Net Sales,1.035816788155303,-0.8142463589259817,3.9720502705489604,0.2557620147282957
2016,C,Net Income From Other Operations to Net Sales,1.1912516100633992,-0.06239869083072554,7.912507319732548,0.24499339082432056
2017,C,Net Income From Other Operations to Net Sales,1.335560648292139,0.10980791553971456,5.905519149395529,0.22229587429650563
2018,C,Net Income From Other Operations to Net Sales,3.232945233877601,-0.45326256109141727,5.432961120829297,0.07029974000755938
2019,C,Net Income From Other Operations to Net Sales,2.367091187147382,0.4264976308723076,13.124999191029483,0.44630207061451493
2020,C,Net Income From Other Operations to Net Sales,2.06391635792743,0.5503616143945544,2.3212977823443146,0.4943183090069094
2009,C,Net Income From Other Operations Except Dividends and Interest Income,556523743.9882499,28772799.394180086,47130713.83580998,15223487.951030005
2010,C,Net Income From Other Operations Except Dividends and Interest Income,616222039.6979,50982661.10707,68665149.56831001,20947852.611800022
2011,C,Net Income From Other Operations Except Dividends and Interest Income,291747449.33915997,-32827250.035970006,71374434.39388001,38898507.73129
2012,C,Net Income From Other Operations Except Dividends and Interest Income,997502580.6165701,50959833.01780001,107872754.64239003,25209744.47418
2013,C,Net Income From Other Operations Except Dividends and Interest Income,254495226.8793002,-63996926.15078024,77826648.05182,16208693.707160002
2014,C,Net Income From Other Operations Except Dividends and Interest Income,1252865883.0679011,17171574.41646984,59303487.48672002,18260901.152280007
2015,C,Net Income From Other Operations Except Dividends and Interest Income,803093466.0407894,-172513466.82893986,74226065.31115998,29667112.212989982
2016,C,Net Income From Other Operations Except Dividends and Interest Income,1028264967.5273405,-14729647.84092989,161550118.0594399,29838729.464469984
2017,C,Net Income From Other Operations Except Dividends and Interest Income,1555877019.6483102,28112219.87954014,126419298.38489011,30470814.155119985
2018,C,Net Income From Other Operations Except Dividends and Interest Income,4497261928.8465605,-190387866.90998945,294525294.25856024,16653202.898089983
2019,C,Net Income From Other Operations Except Dividends and Interest Income,3802002327.046841,193679313.08279976,785872814.31954,119995201.21978004
2020,C,Net Income From Other Operations Except Dividends and Interest Income,4083711518.9640026,298160595.8429997,151159868.658,152374628.75999987
2009,C,Net Extraordinary Income to Net Sales,-0.6007648482936014,-0.04374730058312583,-0.6765677564714668,-0.05163568258245236
2010,C,Net Extraordinary Income to Net Sales,-0.18791394091142427,0.11137904617500471,-0.6452472455458116,0.03237785743549938
2011,C,Net Extraordinary Income to Net Sales,-0.4872604259410497,-2.1306639894437467,-5.975061612315645,-2.7676375343342765
2012,C,Net Extraordinary Income to Net Sales,-0.29636793652445675,0.002381158942255315,0.09735814894024584,0.0007840231375916621
2013,C,Net Extraordinary Income to Net Sales,0.00034731422593206406,0.1903119218615494,0.7270459782037957,0.12518898315059246
2014,C,Net Extraordinary Income to Net Sales,0.06613662319086765,-0.41407448132861735,-1.132977893338343,-0.7375033392743858
2015,C,Net Extraordinary Income to Net Sales,0.016527407185133233,0.20559004507988737,0.5315161186143864,0.08441861740857363
2016,C,Net Extraordinary Income to Net Sales,-0.19901025305538855,-0.6517913661082922,-1.1802631800797987,-0.9233988374994742
2017,C,Net Extraordinary Income to Net Sales,0.018763231915114236,0.2839024631986846,1.04629388240603,0.32570575560448717
2018,C,Net Extraordinary Income to Net Sales,-0.2502125657283351,-0.13122655907146563,-0.9486721823194131,-0.5493848272964306
2019,C,Net Extraordinary Income to Net Sales,-0.13577177845381885,0.1099131316714189,0.20053535504594902,0.21478640207419358
2020,C,Net Extraordinary Income to Net Sales,-0.13678507429851472,0.31054824248817714,-0.7943372854060344,0.11866161999026842
2009,C,Financial Expenses to EBIT,41.44957092523574,46.52071844842763,66.63027271232947,46.04067210685878
2010,C,Financial Expenses to EBIT,32.19625322275327,35.69390658188748,44.80383422324899,33.52690365283596
2011,C,Financial Expenses to EBIT,46.71675022180616,65.13759206529183,-680.387208950749,84.00798455879897
2012,C,Financial Expenses to EBIT,30.905479992466812,39.05544631660701,27.8540686175327,35.74024271532599
2013,C,Financial Expenses to EBIT,52.42801733296527,40.23657749109245,65.29786780085024,35.197769266659776
2014,C,Financial Expenses to EBIT,35.7395602041988,40.282542195151606,92.77647137889599,39.817414953391896
2015,C,Financial Expenses to EBIT,49.02091437071523,47.12719802694215,76.04421692978906,34.893792069313925
2016,C,Financial Expenses to EBIT,45.286904395249735,50.907902610207415,56.865711257761355,52.00775554945656
2017,C,Financial Expenses to EBIT,36.407159923912204,37.387858399552975,49.075898330548725,34.49556164264547
2018,C,Financial Expenses to EBIT,55.393479453245355,48.082056483545955,48.452681657722344,48.330137011575026
2019,C,Financial Expenses to EBIT,45.46477977428607,36.69839838989152,19.604609745466313,39.71174230788834
2020,C,Financial Expenses to EBIT,41.32650066110308,24.59791505335399,54.15481840580818,27.969288570094424
2009,C,Profit to Net Sales,4.532437781525583,3.155383819911,1.2498680123012713,2.4662998237788463
2010,C,Profit to Net Sales,5.193720551683886,3.4326555783447392,2.8246138963252605,3.0073234830648476
2011,C,Profit to Net Sales,4.049060770247193,1.1149787365102928,-5.871182174593511,0.31405661018059594
2012,C,Profit to Net Sales,4.728816685678469,3.2306465590064546,5.281596295756973,2.8416057802903447
2013,C,Profit to Net Sales,3.5321300591733307,3.3072564492201124,2.0059070123020613,3.1056788733418887
2014,C,Profit to Net Sales,5.6033906658353185,3.3129739147420443,0.19857705895622743,2.4414736367774137
2015,C,Profit to Net Sales,4.7489813190335495,3.021090596069694,1.1990960169406581,3.305468483983187
2016,C,Profit to Net Sales,5.327848059425333,2.610607134997473,2.7022384558457455,1.8219229110215351
2017,C,Profit to Net Sales,7.127041241615051,4.30334298417709,3.3956413871657416,3.4797752383757277
2018,C,Profit to Net Sales,6.551372097372847,4.032006798998152,3.727979225144281,2.6936670090320964
2019,C,Profit to Net Sales,5.947559713343912,5.122449627620145,12.3326727361922,3.652277069750364
2020,C,Profit to Net Sales,7.996533549053803,7.357662431974339,1.8916104693072393,4.7279895391219044
2009,C,Net Profit to Net Sales,3.5891506431817635,2.35592791135682,0.4823350996137655,1.7499846442585947
2010,C,Net Profit to Net Sales,4.237693568902696,2.669479243196795,2.0069309304815675,2.2771531749000586
2011,C,Net Profit to Net Sales,3.163287844651297,0.3470365436633065,-6.726189601954092,-0.4341284309872224
2012,C,Net Profit to Net Sales,3.887998380676262,2.486339436318083,4.356727624101776,2.130536936104507
2013,C,Net Profit to Net Sales,2.8006617153570543,2.5157178140756313,1.0088399414266527,2.3459981779978936
2014,C,Net Profit to Net Sales,4.805957090251467,2.5265116059563195,-0.7203286751965443,1.7112272192302733
2015,C,Net Profit to Net Sales,3.9445618507381557,2.2230814093370443,0.15978433729866617,2.537000711173489
2016,C,Net Profit to Net Sales,4.536858990052035,1.825490591938611,1.7266956781906273,1.0891522573705252
2017,C,Net Profit to Net Sales,6.298898270607147,3.5034868710238984,2.438410111903831,2.7429475757943145
2018,C,Net Profit to Net Sales,5.636788362580968,3.0910847307007634,2.675232447647745,1.8625103899884314
2019,C,Net Profit to Net Sales,5.233196702934096,4.169650051855998,11.303359931879122,2.8129178331758236
2020,C,Net Profit to Net Sales,7.028941322736701,6.1199307430271395,0.5991379483425988,3.7052323027816665
2009,C,Provisions to Government to Profit,20.81191587866246,25.33624922297818,61.40911721345004,29.04412401987358
2010,C,Provisions to Government to Profit,18.407362761772603,22.23282580292997,28.94848626594504,24.27973951843225
2011,C,Provisions to Government to Profit,21.8760096688255,68.87505274320512,-14.562781428593235,238.23254054024846
