,name,code,Large,Medium,Micro,Small
2012,D,Growth of Furniture & Fixtures,19.074201986369953,35.26816707551224,70.60881142266975,6.868680149464601
2013,D,Growth of Furniture & Fixtures,20.85305006940259,37.02028414686587,16.51171431039975,110.86594024255957
2014,D,Growth of Furniture & Fixtures,19.15347159257692,26.29715749258834,50.836044801986404,6.301023874562728
2015,D,Growth of Furniture & Fixtures,21.803081511003096,20.367430452203106,37.83142451243287,1.0721363412602214
2016,D,Growth of Furniture & Fixtures,21.318625604549112,5.5014910643698345,43.034506219812464,75.9691498230963
2017,D,Growth of Furniture & Fixtures,15.85904520500938,18.652882553159266,60.336621631639,-7.581400378117797
2018,D,Growth of Furniture & Fixtures,18.913274001863577,60.695949550983116,43.12676901242003,58.88518227278985
2019,D,Growth of Furniture & Fixtures,17.43363825940609,39.148403649612476,-2.1722707135049535,63.0453958196864
2020,D,Growth of Furniture & Fixtures,23.511678316835805,-0.555633059222882,39.558611305514766,-5.138890326232071
2009,D,Growth of Other Tangible Assets,,,,
2010,D,Growth of Other Tangible Assets,-13.59615194760897,-3.212164852570143,171.08250429739965,0.38394622501574105
2011,D,Growth of Other Tangible Assets,1.6624834344975747,11.236817899871987,91.75087277804978,-99.74791342083056
2012,D,Growth of Other Tangible Assets,11.293788818139827,-1.4343992906196479,179.007515191632,43281.85631087494
2013,D,Growth of Other Tangible Assets,-28.621274781760185,-6.802989283016814e-05,0.5728415453143176,-5.171669300087556
2014,D,Growth of Other Tangible Assets,7.359006589495665,-1.0942284511874067,-63.50114625917389,227.56356130838026
2015,D,Growth of Other Tangible Assets,207.42733217185983,-76.79500864778626,-69.82247238723221,16.242503561841602
2016,D,Growth of Other Tangible Assets,-11.141877823123458,5329.105713784383,987.5829539862558,13.191142507537235
2017,D,Growth of Other Tangible Assets,-0.5586204364752767,0.2789968800318343,-41.789492439277694,-94.33947588104064
2018,D,Growth of Other Tangible Assets,2.265874718556238,13.708412460270392,80.55349390359605,558.8932238756223
2019,D,Growth of Other Tangible Assets,2.9947349288675484,-4.32400450866507,-86.17363502439945,-79.95354579948099
2020,D,Growth of Other Tangible Assets,0.1661993261997674,40.33117400570126,369.81775844821163,406.2822855231875
2009,D,Growth of Accumulated Depreciation(-),,,,
2010,D,Growth of Accumulated Depreciation(-),9.428660989922166,88.09847425866974,3.591545407292074,-52.301455148542985
2011,D,Growth of Accumulated Depreciation(-),10.965528843963867,5.342314244080204,3.4155677061407763,-7.460962114060409
2012,D,Growth of Accumulated Depreciation(-),9.761390651443724,31.237090041660863,6.772334838527061,62.361010207329024
2013,D,Growth of Accumulated Depreciation(-),-1.6400732317312205,71.8023726753817,32.52454531654574,98.88258611374022
2014,D,Growth of Accumulated Depreciation(-),5.276918892894744,28.062241687959677,44.430197210006654,92.00926348755219
2015,D,Growth of Accumulated Depreciation(-),8.258930431039712,13.975312110575455,31.717398187643898,-4.914481860970243
2016,D,Growth of Accumulated Depreciation(-),13.617673196266832,9.974811407109584,63.11756535095032,45.86121651757895
2017,D,Growth of Accumulated Depreciation(-),14.627384081952655,17.46192301961811,68.41878852487069,20.812687710224886
2018,D,Growth of Accumulated Depreciation(-),3.8307772662078854,136.65623045076143,95.47045960663863,139.82021239099413
2019,D,Growth of Accumulated Depreciation(-),11.803977351949246,16.765771445163026,34.11568395386468,14.079367522933461
2020,D,Growth of Accumulated Depreciation(-),10.993475220147708,39.58724017218203,39.65994632928687,56.427521267407535
2009,D,Growth of Assets in Construction,,,,
2010,D,Growth of Assets in Construction,-13.995993536947848,19.43772464328537,46.89121637970031,7.892569408202621
2011,D,Growth of Assets in Construction,17.277487185069695,149.12900276875644,65.00607863943921,68.86327624053526
2012,D,Growth of Assets in Construction,19.870349465775593,-14.534376786257342,-1.4674884342450456,53.8084795650327
2013,D,Growth of Assets in Construction,32.309489550179585,62.13785576737798,38.59098529918135,-8.70935933702498
2014,D,Growth of Assets in Construction,-21.03704622658483,51.41743590514258,-8.659232882542545,-12.329184800669356
2015,D,Growth of Assets in Construction,19.395792929093258,33.24195715361245,15.238588601171665,-2.25729044804871
2016,D,Growth of Assets in Construction,-31.556158157450163,-3.1032082343282807,19.37423727858394,9.47118296914935
2017,D,Growth of Assets in Construction,27.891777639759653,-16.76555882100591,6.469081059949011,1.1700869243085776
2018,D,Growth of Assets in Construction,34.5856343298635,8.70179512773246,-26.399103726358476,-18.38816189588056
2019,D,Growth of Assets in Construction,80.2983635945006,-73.34201378400016,2.2969579456265876,53.83669847260102
2020,D,Growth of Assets in Construction,59.022915330910685,187.40528948214737,45.158086717901114,-17.10740371309658
2009,D,Growth of Advances Paid,,,,
2010,D,Growth of Advances Paid,-28.76659520022944,-69.02617616415712,5.913024122533206,31.21624119044084
2011,D,Growth of Advances Paid,42.989028769586454,141.99008788998947,9.337232701962117,194.65304161538862
2012,D,Growth of Advances Paid,27.55326541356842,114.43673611917093,-41.55879795654717,13.76853324998999
2013,D,Growth of Advances Paid,34.945485390571164,358.0845794794392,20.809555373486145,-55.01683786601046
2014,D,Growth of Advances Paid,11.474471018217836,261.2078012408607,47.32190643640559,14.527408607923187
2015,D,Growth of Advances Paid,-18.943055686383392,82.7184616346342,24.871862836521363,74.4443294360868
2016,D,Growth of Advances Paid,-10.1403260388926,-16.815510271622035,24.942443473112075,-34.573534921650726
2017,D,Growth of Advances Paid,-8.519340955642264,26.976354337078988,-9.599666932262362,7.0279699110533
2018,D,Growth of Advances Paid,878.7969791869554,-96.36141843916451,-32.188124974526474,-5.933696464101446
2019,D,Growth of Advances Paid,24.16510578756734,477.28834866134974,28.838815588549792,-44.43664743939271
2020,D,Growth of Advances Paid,48.97212238527613,7.1319897113678365,-19.105713256251523,136.40145480379115
2009,E,Land,32.774354410126634,11.807171981684334,10.762252760079742,4.8896073021977875
2010,E,Land,24.635955182514625,12.567304277489066,1.92892714660969,9.930947694923244
2011,E,Land,21.31845179789776,13.388714304542864,1.7842553358554398,10.250990317640717
2012,E,Land,24.98706866517117,9.924518275717936,4.622363477806493,11.172477829378721
2013,E,Land,22.418380641526635,13.939508877165801,5.267009009935973,4.988606763273561
2014,E,Land,13.305452129003653,12.541906392650631,12.153481898177633,10.02739040457324
2015,E,Land,9.994567277760341,12.542827538890155,6.60847856941201,9.181149225275524
2016,E,Land,12.709045003277176,9.524481726935138,8.180926566616037,8.106217020538635
2017,E,Land,11.61478018517938,8.452893598968442,10.123138607511018,6.09392854909347
2018,E,Land,24.212838842917538,10.045219561882798,8.687341583946397,6.008943158310875
2019,E,Land,19.142160245921982,6.212509882614895,6.992323068243602,8.643745223722348
2020,E,Land,13.623162688749154,3.8973826946693277,5.31846652424875,6.184568862278575
2009,E,Land Improvments,3.166331786296049,7.470362472731002,0.8160330022867193,2.7114576588945343
2010,E,Land Improvments,3.6610774726703954,2.404062022437627,1.763497327964963,2.394815735178071
2011,E,Land Improvments,7.788910018687576,1.0175417955407848,1.163222284844144,3.442490593178913
2012,E,Land Improvments,5.897142046575992,2.1827440800819624,0.6069853879876799,1.632887342361953
2013,E,Land Improvments,5.723403816137725,5.643926077589383,1.4517883005758558,5.356304083388899
2014,E,Land Improvments,9.015731566763465,1.2774824771989857,3.237524408327334,9.043707936937505
2015,E,Land Improvments,8.052127853152994,1.2647980541147372,2.685240797782014,3.794145179672549
2016,E,Land Improvments,7.986374556690044,1.8690791228521104,3.0924362407108403,1.3166307069676517
2017,E,Land Improvments,6.103321713898176,2.588275613897764,2.7037253542894812,1.4593652267595347
2018,E,Land Improvments,1.5132763285004032,8.515096275901067,0.4295949216918905,1.342318712390433
2019,E,Land Improvments,4.638932880819953,49.24335966624563,0.4018920868722937,2.6244349910043487
2020,E,Land Improvments,4.3508245757680655,38.09019792420413,1.043526082007709,1.3039336344343992
2009,E,Buildings,12.48935169738537,23.096883382674662,8.133551920349328,26.22085681510496
2010,E,Buildings,21.193815141062256,26.850258705897673,8.360815165744464,27.09858211028145
2011,E,Buildings,17.297083856652684,23.75090252283988,14.774057520439001,15.860219032683661
2012,E,Buildings,13.422998439431796,23.340425040869192,14.716832640991454,22.279163658676453
2013,E,Buildings,12.818164617418336,26.389131042839363,12.145094578682873,17.09827855523392
2014,E,Buildings,18.404307744601724,26.482747524126065,12.474138084399371,22.283177742650174
2015,E,Buildings,19.647105360349293,31.988443817426603,17.078765219394704,25.706983630319552
2016,E,Buildings,18.443950782632527,29.026850463239427,24.259723216494976,25.920696216638856
2017,E,Buildings,18.670806925483376,28.290345316789377,18.847898353123227,28.489884294190094
2018,E,Buildings,12.159029914802426,24.487525401453812,17.915124728529097,33.05984157851577
2019,E,Buildings,15.985459195907875,13.128537660099681,19.22568917731291,29.79874794757636
2020,E,Buildings,14.656704118526918,12.501839892174567,27.892864966491278,17.74395372336252
2009,E,"Machinery,Plant & Equipments",26.758155669256595,46.136569627788745,26.676531555836586,39.35410736929496
2010,E,"Machinery,Plant & Equipments",23.3638826539592,44.2443734702761,29.876151270048588,40.51677426571113
2011,E,"Machinery,Plant & Equipments",29.31665421619402,41.18152144671179,29.01414397593652,33.887902472391694
2012,E,"Machinery,Plant & Equipments",30.640133496623186,46.91013038157546,21.76016861652748,38.12282426447364
2013,E,"Machinery,Plant & Equipments",38.04469090342889,45.39524946529943,35.83971145631114,39.04691715315432
2014,E,"Machinery,Plant & Equipments",77.46889126249744,47.245532411806565,36.22673572079678,38.0325969255644
2015,E,"Machinery,Plant & Equipments",77.76394898414934,44.85836669662237,33.58547755506255,34.09778445626219
2016,E,"Machinery,Plant & Equipments",76.19087072755796,43.1384282172863,37.05924000767058,40.114242873374465
2017,E,"Machinery,Plant & Equipments",63.71892534642467,36.91265997932866,37.78407669646814,39.54917437534641
2018,E,"Machinery,Plant & Equipments",39.44635906268726,70.72620317456257,30.913358046552286,41.17156385937387
2019,E,"Machinery,Plant & Equipments",49.25781605587829,37.752451429137004,27.52963837286535,38.81872231968408
2020,E,"Machinery,Plant & Equipments",60.77019456435387,28.90565626850784,23.94193388575404,41.139556788715865
2009,E,Motor Vehicles,94.74823120491172,44.51058290995051,24.890788281386133,38.16898468188879
2010,E,Motor Vehicles,83.61083225029287,43.07089737614866,36.76327033757259,42.12017208004413
2011,E,Motor Vehicles,82.83197825748832,43.664634630712676,31.415244355025123,36.38935658172237
2012,E,Motor Vehicles,69.08551990665566,36.50725374560583,23.105474396462984,47.80422016270604
2013,E,Motor Vehicles,58.53146469134162,33.1955536764087,22.857089378596168,25.994156432185918
2014,E,Motor Vehicles,45.357676263168116,41.43846615562634,24.031406581489527,29.577128340429958
2015,E,Motor Vehicles,54.867913693242635,35.83525641934622,19.27819854875054,35.03361471260303
2016,E,Motor Vehicles,57.62342034167804,27.559557343887057,27.99717262935697,37.826708529490496
2017,E,Motor Vehicles,68.80436205708051,26.673335252198516,31.854804063791793,35.562177297697914
2018,E,Motor Vehicles,85.5107273974201,33.13754040198339,36.09414968362309,32.176407267575755
2019,E,Motor Vehicles,47.65682017386819,26.259600219029984,33.41839322158336,28.68542607751539
2020,E,Motor Vehicles,45.05092296397001,22.723331027526964,18.10189735495429,28.30023715227948
2009,E,Furniture & Fixtures,11.83826674440393,10.373426314572145,7.888002613874681,9.893192511339057
2010,E,Furniture & Fixtures,11.463510874789034,8.937380668089032,12.069229658592622,11.330842231331827
2011,E,Furniture & Fixtures,10.893628296231398,8.475173714743857,10.479302960209887,7.662390375875868
2012,E,Furniture & Fixtures,8.301316843948866,8.730794029413683,6.897614949056778,9.03757644223821
2013,E,Furniture & Fixtures,6.982777987513504,7.916201304946169,7.720826113852038,5.879781301830902
2014,E,Furniture & Fixtures,5.567243281291429,8.918236663233758,9.177487278907554,7.5376438587462316
2015,E,Furniture & Fixtures,6.062982176539505,7.827871095762834,6.35830666474351,9.613941749494158
2016,E,Furniture & Fixtures,6.765604006198535,7.164707646912564,9.589465083582493,11.266227277746735
2017,E,Furniture & Fixtures,7.2648403709808935,8.494562321938579,10.983790754120596,9.151528052524377
2018,E,Furniture & Fixtures,9.163051384963303,5.964291846113046,10.337730666805307,9.187194335376365
2019,E,Furniture & Fixtures,6.602358852968533,4.091527825280296,8.435228197857263,8.885096872613671
2020,E,Furniture & Fixtures,5.805465736633706,4.026889343729385,6.089353259498189,7.453043834147628
2009,E,Other Tangible Assets,0.13996761219672743,0.040953013587652624,0.22184633027476178,0.13130624286359846
2010,E,Other Tangible Assets,0.11490852466138154,1.3951132369375154,0.17461362585748544,0.09230134708076583
2011,E,Other Tangible Assets,0.09883597252738935,0.9519874966485465,0.10488444043282535,0.017064094186673526
2012,E,Other Tangible Assets,0.08439481424727661,0.74533760747942,0.33418322913011833,0.10876074293816419
2013,E,Other Tangible Assets,0.10679437232792245,0.6885937841839868,0.4377407254809453,0.30893334253930327
2014,E,Other Tangible Assets,0.042170571402829024,0.5958683766438068,0.20094822902866563,0.37119645492591646
2015,E,Other Tangible Assets,0.04799426304575365,0.7965590888979248,0.1520897201757066,0.5358395173038382
2016,E,Other Tangible Assets,0.050061619399806245,0.23033701002841198,0.10385770561893097,0.9735574841655177
2017,E,Other Tangible Assets,0.05098117861808072,0.22409687148369667,0.10473747018538002,0.5464352674803613
2018,E,Other Tangible Assets,0.09666462470626831,0.31411770682204004,0.33495498169051596,0.3494396740212872
2019,E,Other Tangible Assets,0.015903066332221195,0.03363733934189347,0.03771316222885068,0.3223444446538297
2020,E,Other Tangible Assets,0.020777141823208563,0.0412294074942961,0.030307097359350353,0.18283466495038495
2009,E,Accumulated Depreciation(-),89.19494379549853,60.05357736095633,17.386593004621666,37.22447056518084
2010,E,Accumulated Depreciation(-),77.08946737029729,57.5219199309104,24.764684654359552,39.84158725488973
2011,E,Accumulated Depreciation(-),76.54183406560105,48.92116312409927,21.915601165317984,28.75701065000729
2012,E,Accumulated Depreciation(-),68.81807677042255,42.988515157027074,21.51443752155622,41.53056176638891
2013,E,Accumulated Depreciation(-),61.32401934789468,44.11590908153655,21.06913529590694,25.434358553184982
2014,E,Accumulated Depreciation(-),78.93883611390542,54.62842131501121,24.085075168320838,29.399562224765262
2015,E,Accumulated Depreciation(-),84.2421728387899,44.28014258874937,18.471747745157046,36.3869316535822
2016,E,Accumulated Depreciation(-),88.40468008427126,37.59009823011547,30.15600434086774,39.049790665790916
2017,E,Accumulated Depreciation(-),84.04495603732329,35.3483306707733,26.857418118380366,35.85575310893109
2018,E,Accumulated Depreciation(-),81.95959224538683,62.46225967905775,27.373505349804404,37.132970751808465
2019,E,Accumulated Depreciation(-),61.562991558335035,42.45204618223749,24.763467149034526,30.4097911688434
2020,E,Accumulated Depreciation(-),60.76189783395368,27.506501992067285,15.269801671475186,28.414696861492693
2009,E,Assets in Construction,5.693642496461056,9.547183772380166,33.56686575595483,12.488021246742594
2010,E,Assets in Construction,8.887589548486828,9.854851405878208,29.012123721372895,5.833388451417236
2011,E,Assets in Construction,6.119467269605897,13.816233136210728,25.8485083384899,20.402073805941072
2012,E,Assets in Construction,15.735848216742312,11.588502102460248,47.46971525703687,10.624963456111645
2013,E,Assets in Construction,9.509210899021086,7.28935150841875,29.755597359923726,22.170780144578643
2014,E,Assets in Construction,5.929510142207257,14.98797825821063,23.582217005760693,10.380060045826774
2015,E,Assets in Construction,4.698735041558078,6.8552442177994095,10.09679087150225,15.418408923858081
2016,E,Assets in Construction,4.764732349261954,17.239155316420007,18.461645311248787,8.52033115888642
2017,E,Assets in Construction,6.632305991687342,21.395785279259794,13.142889601539528,12.269836309304882
2018,E,Assets in Construction,9.211800130565376,8.289436546228087,17.971580802542267,12.043466004666652
2019,E,Assets in Construction,17.36754390669796,5.0752487945033895,25.35485331262964,10.582429188099706
2020,E,Assets in Construction,15.556206524142214,16.199951254770113,27.721002359904233,25.231189777310547
2009,E,Advances Paid,1.5866421744604822,7.070443885587112,4.430720784578887,3.3669367368545555
2010,E,Advances Paid,0.15789572186072703,8.197678767756527,4.816056400596256,0.5237633389218712
2011,E,Advances Paid,0.8768243803160113,2.6744540761481512,7.331981954085141,0.84452337638633
2012,E,Advances Paid,0.6636543410263003,3.058809893823333,2.0010995665563494,0.7476878675040716
2013,E,Advances Paid,7.189131419178961,3.6583933446849284,5.594278372548213,4.590600776999514
2014,E,Advances Paid,3.847853152969501,1.1402030555144371,3.0011359614332864,2.146660515111074
2015,E,Advances Paid,3.1067981889919563,2.3107756598891114,22.62839979833375,3.0050642587932868
2016,E,Advances Paid,3.8706206975752186,1.8375013825544424,1.4115375795681193,5.005179397982132
2017,E,Advances Paid,1.1846322679708818,2.316376436908467,1.3123572173512073,2.7334237365340597
2018,E,Advances Paid,0.6458445588241658,0.9828287641109468,4.689669934423543,1.7937961615774518
2019,E,Advances Paid,0.8959971799400283,0.6551733659847265,3.3677365494412523,2.0488441039736625
2020,E,Advances Paid,0.9276395199865364,1.1200241789906569,5.130450141257354,0.8753784240132827
2009,E,Growth of Tangible Goods,,,,
2010,E,Growth of Tangible Goods,69.54513467867727,24.934315934562278,-17.240746756178773,13.001854061077678
2011,E,Growth of Tangible Goods,17.102417571051063,68.80662701125402,41.642975101082634,43.02376323299597
2012,E,Growth of Tangible Goods,33.91938423384771,26.49595705196768,100.4475965961129,13.6814605862541
2013,E,Growth of Tangible Goods,17.547090186129854,15.418341884648967,-5.565608508481867,136.6295402964758
2014,E,Growth of Tangible Goods,51.08714130946925,17.072420190490845,-6.637947073880202,2.477354894935613
2015,E,Growth of Tangible Goods,16.786060155639483,6.074285986404715,78.9871737720264,11.202045803590632
2016,E,Growth of Tangible Goods,7.072359445128296,32.399854796204686,-2.5974830864574194,-1.0834790079943368
2017,E,Growth of Tangible Goods,23.079087111043982,26.705505095483662,-7.480981058193326,20.76868343912903
2018,E,Growth of Tangible Goods,-40.20496844703968,73.91190649257351,62.141624943847006,86.27480030269932
2019,E,Growth of Tangible Goods,15.551392072705283,109.11830576161515,60.34858144603139,37.87737743280577
2020,E,Growth of Tangible Goods,48.413556278723526,27.201347593063254,79.45668277622492,26.083766915842887
2009,E,Growth of Land,,,,
2010,E,Growth of Land,27.44435136964032,32.97744502114184,-85.16699302888608,129.510353848968
2011,E,Growth of Land,1.3332840521482314,79.83997616860239,31.01958493079582,47.6329608344908
2012,E,Growth of Land,56.96509677023413,-6.233607722832934,419.2875879929719,23.90057532545122
2013,E,Growth of Land,5.4631676251675865,62.11114298869449,7.6044307683215795,5.657110547961164
2014,E,Growth of Land,-10.328816423189336,5.334509854606639,115.43043083347459,105.98545724722909
2015,E,Growth of Land,-12.274598111119584,6.082076662446112,-2.6753886678828276,1.8173757564135862
2016,E,Growth of Land,36.152711465877616,0.5387336902584527,20.57886394026205,-12.66466033790008
2017,E,Growth of Land,12.481822341387394,12.450019190736693,14.483713421993837,-9.210951793980227
2018,E,Growth of Land,24.65216211723229,106.67281146857523,39.144561333794734,83.67702834506296
2019,E,Growth of Land,-8.6475039938539,29.33012894107563,29.062392006910343,98.33386524814271
2020,E,Growth of Land,5.623503116980433,-20.200958998047234,36.497463086731145,-9.787514702948485
2009,E,Growth of Land Improvments,,,,
2010,E,Growth of Land Improvments,96.0369017105073,-59.794475123011814,78.84781810402242,-0.19441486683717812
2011,E,Growth of Land Improvments,149.13436010039106,-28.55101210157258,-6.570731627172055,105.5932539185636
2012,E,Growth of Land Improvments,1.3930870586767785,171.34836388980318,4.596312997383367,-46.077116835024555
2013,E,Growth of Land Improvments,14.083984959766305,198.43745565006265,125.86827863172361,676.207727293106
2014,E,Growth of Land Improvments,137.9984276830304,-73.5010765023153,108.19972515274313,73.02514072974846
2015,E,Growth of Land Improvments,4.303935945245652,5.021049526550292,48.45406572259891,-53.34693369163641
2016,E,Growth of Land Improvments,6.198011605404652,95.65637665488376,12.17283510986702,-65.67434223069849
2017,E,Growth of Land Improvments,-5.940892258510422,75.46007816127536,-19.110371954038452,33.861086605300606
2018,E,Growth of Land Improvments,-85.1742362515516,472.1479657568884,-74.23731720374657,71.3348690980592
2019,E,Growth of Land Improvments,254.22159325110178,1109.3448634936824,50.00835151998493,169.57101205732087
2020,E,Growth of Land Improvments,39.19609630576788,-1.6085714117835215,365.9652060456742,-37.35609188214705
2009,E,Growth of Buildings,,,,
2010,E,Growth of Buildings,187.7097490335422,45.23685505567514,-14.928333106784997,16.784514040903844
2011,E,Growth of Buildings,-4.428234224859462,49.32108428709616,150.29155890006697,-16.291258246557582
2012,E,Growth of Buildings,3.9250142092144946,24.30977731078807,99.67119583180732,59.69059822813661
2013,E,Growth of Buildings,12.250475115760583,30.494185234760952,-22.067835918015387,81.60276823544159
2014,E,Growth of Buildings,116.93076410744698,17.4877392101342,-4.108516199820167,33.55269107026497
2015,E,Growth of Buildings,24.672335430326342,28.12686201303518,145.0574057664545,28.288218320829262
2016,E,Growth of Buildings,0.5154342874239992,20.141848989552358,38.35649536473109,-0.2611458305624703
2017,E,Growth of Buildings,24.592930175183312,23.490576327908318,-28.11999340700657,32.73894299697986
2018,E,Growth of Buildings,-61.05955247083267,50.53447316264372,54.11731218690814,116.15445413840236
2019,E,Growth of Buildings,51.915249485476544,12.114944552323381,72.07873423260027,24.276857408264885
2020,E,Growth of Buildings,36.077015673871756,21.129323223135543,160.35794992038396,-24.92219708835438
2009,E,"Growth of Machinery,Plant & Equipments",,,,
2010,E,"Growth of Machinery,Plant & Equipments",48.038328207109096,19.810392884798688,-7.314488627075832,16.340349677750577
2011,E,"Growth of Machinery,Plant & Equipments",46.93838069029628,57.120853689594675,37.55619442464149,19.62391941393955
2012,E,"Growth of Machinery,Plant & Equipments",39.96507856766514,44.09234116637475,50.332662039818366,27.888067064322563
2013,E,"Growth of Machinery,Plant & Equipments",45.95376071783919,11.691107658543531,55.53654028387018,142.36541321928877
2014,E,"Growth of Machinery,Plant & Equipments",207.65273795955466,21.844221318059653,-5.629753134912607,-0.1846953133340823
2015,E,"Growth of Machinery,Plant & Equipments",17.230866170914226,0.7146914206736632,65.9373826473002,-0.30280087559497737
2016,E,"Growth of Machinery,Plant & Equipments",4.906404619976623,27.32344159412421,7.4769071165420975,16.370063643059595
2017,E,"Growth of Machinery,Plant & Equipments",2.931848506859458,8.419277669104218,-5.671414015623155,19.067477740814077
2018,E,"Growth of Machinery,Plant & Equipments",-62.98279872142986,233.22249981327374,32.657525189902636,93.91618048126513
2019,E,"Growth of Machinery,Plant & Equipments",44.29238467034931,11.623815882261557,42.79711877835008,29.998064853972693
2020,E,"Growth of Machinery,Plant & Equipments",83.10029581527489,-2.606631060299225,56.06961399899853,33.62187056165189
2009,E,Growth of Motor Vehicles,,,,
2010,E,Growth of Motor Vehicles,49.6155615170717,20.89334150629414,22.2340074385462,24.699610903590163
2011,E,Growth of Motor Vehicles,16.011581814037502,71.13364570321596,21.03789007654042,23.564137156295082
2012,E,Growth of Motor Vehicles,11.694667687574501,5.761104860848532,47.42641370679617,49.34184280171898
2013,E,Growth of Motor Vehicles,-0.41034115259551696,4.948342320466015,-6.580782991177325,28.670340526576755
2014,E,Growth of Motor Vehicles,17.081670161180472,46.14311208999733,-1.8413317641790217,16.60258664760277
2015,E,Growth of Motor Vehicles,41.272833996498505,-8.268823861720897,43.58503161086988,31.716966674243263
2016,E,Growth of Motor Vehicles,12.449611439148489,1.8237834795683971,41.45487057135095,6.8027504158681085
2017,E,Growth of Motor Vehicles,46.96069794243343,22.631084873379482,5.266887466885706,13.53875342137012
2018,E,Growth of Motor Vehicles,-25.686155790479525,116.05895075714625,83.71998361532103,68.5401258773318
2019,E,Growth of Motor Vehicles,-35.60092306014933,65.71426367698106,48.46150953149903,22.918363297072442
2020,E,Growth of Motor Vehicles,40.29823362801381,10.071680619495282,-2.7928593174324057,24.390709593397307
2009,E,Growth of Furniture & Fixtures,,,,
2010,E,Growth of Furniture & Fixtures,64.17796093970762,7.639029396290509,26.627802077091655,29.422952069973405
2011,E,Growth of Furniture & Fixtures,11.280935094204558,60.07659752353949,22.983793519328486,-3.2813373848163963
2012,E,Growth of Furniture & Fixtures,2.0511449299486895,30.311210571766733,31.937242775941186,34.08412254069235
2013,E,Growth of Furniture & Fixtures,-1.1234904921997857,4.649683128916848,5.704873533589017,53.949452642360065
2014,E,Growth of Furniture & Fixtures,20.459059968508654,31.89148554673389,10.976343778149555,31.371859790744374
2015,E,Growth of Furniture & Fixtures,27.185352860610344,-6.894617329478036,24.00511221779096,41.83344435141936
2016,E,Growth of Furniture & Fixtures,19.480671874340196,21.183172347070744,46.900438158269964,15.916658958181973
2017,E,Growth of Furniture & Fixtures,32.16113743112678,50.22354890224972,5.971452628062801,-1.8999025039488804
2018,E,Growth of Furniture & Fixtures,-24.58128207828747,22.1088652392055,52.60455029324278,87.00076974492387
2019,E,Growth of Furniture & Fixtures,-16.740425828451343,43.45598586976056,30.838858091276443,33.343631397366266
2020,E,Growth of Furniture & Fixtures,30.500300728230357,25.191804383105488,29.54897135796837,5.762250549531922
2009,E,Growth of Other Tangible Assets,,,,
2010,E,Growth of Other Tangible Assets,39.1906383461013,4156.036433924176,-34.86079637078636,-20.5656705652865
2011,E,Growth of Other Tangible Assets,0.7229999693229239,15.189071403905107,-14.919903233423382,-73.55866361728415
2012,E,Growth of Other Tangible Assets,14.352105488649025,-0.9627812162957272,538.66694454801,624.5670339368235
2013,E,Growth of Other Tangible Assets,48.7457236249148,6.631346660964055,23.697946032334794,572.1428417318876
2014,E,Growth of Other Tangible Assets,-40.33926187537114,1.3075554426296598,-57.141435324822254,23.13086873213004
2015,E,Growth of Other Tangible Assets,32.91403708157852,41.80050479728148,35.468271134376515,60.52537613401399
2016,E,Growth of Other Tangible Assets,11.684509077080495,-61.714595807139574,-33.486616212701236,79.71970377238327
2017,E,Growth of Other Tangible Assets,25.33987113055185,23.272883016745972,-6.6972649718176065,-32.21533508637483
2018,E,Growth of Other Tangible Assets,13.376435010791488,143.77319011555483,418.5359634733452,19.12079869276557
2019,E,Growth of Other Tangible Assets,-80.9897213329421,-77.6065364647195,-81.94607515696643,27.18649301451901
2020,E,Growth of Other Tangible Assets,93.90031097600873,55.91114803798845,44.21519796407827,-28.484936960843378
2009,E,Growth of Accumulated Depreciation(-),,,,
2010,E,Growth of Accumulated Depreciation(-),46.53458561026829,19.667504145776537,17.878575076135995,20.946602065309182
2011,E,Growth of Accumulated Depreciation(-),16.270537599506962,43.56642730919775,25.347485482232223,3.2322295841918036
2012,E,Growth of Accumulated Depreciation(-),20.40571770665838,11.155847894229298,96.77841647063043,64.17752797853954
2013,E,Growth of Accumulated Depreciation(-),4.746606867704339,18.445241905326725,-7.52019573238093,44.91787050775573
2014,E,Growth of Accumulated Depreciation(-),94.48567157814843,44.96995817798537,6.726357347526313,18.45352284245991
2015,E,Growth of Accumulated Depreciation(-),24.63208161058297,-14.019398777919523,37.27197861869753,37.63134326487669
2016,E,Growth of Accumulated Depreciation(-),12.36293371407584,12.39628547869418,59.01422883096332,6.15540422314953
2017,E,Growth of Accumulated Depreciation(-),17.009376149555045,19.149145727272288,-17.60108708251518,10.890532903100247
2018,E,Growth of Accumulated Depreciation(-),-41.68863147237183,207.3109948470869,65.25730873545457,92.91009424415631
2019,E,Growth of Accumulated Depreciation(-),-13.204919889944689,42.125821565814704,45.05949378023146,12.913730567469472
2020,E,Growth of Accumulated Depreciation(-),46.48231210850895,-17.580789723483104,10.65768529592308,17.81179279321694
2009,E,Growth of Assets in Construction,,,,
2010,E,Growth of Assets in Construction,164.65440496195555,28.96045036778483,-28.470483015763058,-47.21471901398555
2011,E,Growth of Assets in Construction,-19.37021758168658,136.66229125826322,26.197573750578073,400.22065181928593
2012,E,Growth of Assets in Construction,244.365777401917,6.0997342616852634,268.1137112351746,-40.797127985361094
2013,E,Growth of Assets in Construction,-28.966010872112548,-27.400033492038368,-40.80538054766454,393.7674877938658
